StudyID;UserID;Age;Gender;PlayingHand;TargetSize;TargetDistance;ColliderSize;HitType;TargetID;RoundID;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;TouchX;TouchY;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;TouchDeltaX;TouchDeltaY;Repetition;Delay;TargetCombination;DominantEye;LongNails;MistakeOccured;Clockwise;DominantHand;TouchID;Outset;Goal;CrossTargets
StudyID;UserID;Age;Gender;PlayingHand;TargetSize;TargetDistance;ColliderSize;HitType;TargetID;;TouchTime;LiftTime;DeltaHitTime;TargetX;TargetY;;;LiftX;LiftY;TouchOffsetX;TouchOffsetY;LiftOffsetX;LiftOffsetY;TouchDuration;;;;Delay;TargetCombination;DominantEye;LongNails;MistakeOccured;;DominantHand;TouchID;Outset;Goal;CrossTargets
11;1;22;FALSE;R;6;39.99999;18;Center;33;;125.5595;125.6094;0.5343628;98.52122;53.10909;;;100.6379;55.41818;2.116661;2.309093;2.116661;2.309093;0.04992676;;;;1;EN;R;No;No;;R;100;E;N;True
11;1;22;FALSE;R;6;40;18;Goal;33;;126.0899;126.1462;0.5303955;98.52122;93.10909;;;101.2151;94.4803;2.693932;1.371216;2.693932;1.371216;0.05627441;;;;1;EN;R;No;No;;R;101;E;N;True
11;1;22;FALSE;R;6;-1;18;Outset;34;;127.7775;127.8327;1.687561;138.5212;53.10909;;;140.4697;49.83788;1.948486;-3.27121;1.948486;-3.27121;0.05523682;;;;1;EN;R;No;No;;R;102;E;N;True
11;1;22;FALSE;R;6;39.99999;18;Center;34;;128.2747;128.3474;0.4972534;98.52122;53.10909;;;102.1893;57.15;3.463631;4.040909;3.668076;4.040909;0.07269287;;;;1;EN;R;No;No;;R;103;E;N;True
11;1;22;FALSE;R;6;40;18;Goal;34;;128.7534;128.8066;0.4786987;98.52122;93.10909;;;99.09849;97.36666;0.5772705;4.257576;0.5772705;4.257576;0.05316162;;;;1;EN;R;No;No;;R;104;E;N;True
11;1;22;FALSE;R;6;-1;18;Outset;35;;130.3811;130.431;1.627686;138.5212;53.10909;;;137.9281;53.10909;-1.130295;0;-0.5931549;0;0.04992676;;;;1;EE;R;No;No;;R;105;E;E;True
11;1;22;FALSE;R;6;39.99999;18;Center;35;;130.8763;130.9264;0.4952393;98.52122;53.10909;;;103.5242;53.30151;5.003021;0.1924248;5.003021;0.1924248;0.05004883;;;;1;EE;R;No;No;;R;106;E;E;True
11;1;22;FALSE;R;6;39.99999;18;Goal;35;;132.0633;132.1141;1.186951;138.5212;53.10909;;;138.3875;54.84091;-0.360611;1.731823;-0.1337433;1.731823;0.05078125;;;;1;EE;R;No;No;;R;107;E;E;True
11;1;22;FALSE;R;6;-1;18;Outset;36;;133.947;133.9932;1.883728;98.52122;93.10909;;;99.32316;92.94091;0.5772705;-0.1681747;0.8019409;-0.1681747;0.04614258;;;;1;NN;R;No;No;;R;108;N;N;True
11;1;22;FALSE;R;6;40;18;Center;36;;134.514;134.5471;0.5670166;98.52122;53.10909;;;99.86818;55.80303;1.346962;2.693943;1.346962;2.693943;0.03302002;;;;1;NN;R;No;No;;R;109;N;N;True
11;1;22;FALSE;R;6;40;18;Goal;36;;135.1917;135.2288;0.6776733;98.52122;93.10909;;;100.6379;93.71061;2.116661;0.6015244;2.116661;0.6015244;0.03710938;;;;1;NN;R;No;No;;R;110;N;N;True
11;1;22;FALSE;R;6;-1;18;Outset;37;;136.8994;136.9644;1.707703;98.52122;93.10909;;;98.71364;92.94091;0.192421;-0.1681747;0.192421;-0.1681747;0.06500244;;;;1;NN;R;No;No;;R;111;N;N;True
11;1;22;FALSE;R;6;40;18;Center;37;;137.5049;137.5322;0.6054688;98.52122;53.10909;;;98.90606;50.22273;0.3848419;-2.88636;0.3848419;-2.88636;0.02728271;;;;1;NN;R;No;No;;R;112;N;N;True
11;1;22;FALSE;R;6;40;18;Goal;37;;138.0881;138.1356;0.5831909;98.52122;93.10909;;;104.6788;91.78636;6.157562;-1.322723;6.157562;-1.322723;0.04748535;;;;1;NN;R;No;No;;R;113;N;N;True
11;1;22;FALSE;R;6;-1;18;Outset;38;;139.8933;139.9623;1.805237;98.52122;93.10909;;;99.77675;92.50557;0.7696915;-0.3605957;1.255531;-0.6035156;0.06903076;;;;1;NS;R;No;No;;R;114;N;S;True
11;1;22;FALSE;R;6;40;18;Center;38;;140.3723;140.427;0.4790039;98.52122;53.10909;;;99.77447;53.30151;0.7696915;0.1924248;1.25325;0.1924248;0.0546875;;;;1;NS;R;No;No;;R;115;N;S;True
11;1;22;FALSE;R;6;40;18;Goal;38;;141.3559;141.4089;0.9835815;98.52122;13.10909;;;102.6583;13.18106;3.27121;0.3606052;4.137108;0.07196903;0.05303955;;;;1;NS;R;No;No;;R;116;N;S;True
11;1;22;FALSE;R;6;-1;18;Outset;39;;143.2369;143.277;1.880981;58.52121;53.10909;;;59.84394;58.30454;1.322727;5.195454;1.322727;5.195454;0.0401001;;;;1;WN;R;No;No;;R;117;W;N;True
11;1;22;FALSE;R;6;40.00001;18;Center;39;;143.7542;143.8127;0.5172729;98.52122;53.10909;;;99.19242;55.89697;0.3848419;2.309093;0.6712036;2.78788;0.05859375;;;;1;WN;R;No;No;;R;118;W;N;True
11;1;22;FALSE;R;6;40;18;Goal;39;;144.268;144.3246;0.513855;98.52122;93.10909;;;98.90606;92.94091;0.3848419;-0.1681747;0.3848419;-0.1681747;0.05657959;;;;1;WN;R;No;No;;R;119;W;N;True
11;1;22;FALSE;R;6;-1;18;Outset;40;;145.993;146.0421;1.725037;98.52122;93.10909;;;98.32878;92.94091;-0.1924362;-0.1681747;-0.1924362;-0.1681747;0.04901123;;;;1;NS;R;No;No;;R;120;N;S;True
11;1;22;FALSE;R;6;40;18;Center;40;;146.5142;146.5611;0.5211182;98.52122;53.10909;;;97.27045;53.975;-1.539406;0.5772705;-1.250763;0.8659096;0.04693604;;;;1;NS;R;No;No;;R;121;N;S;True
11;1;22;FALSE;R;6;40;18;Goal;40;;146.9766;147.0576;0.4624634;98.52122;13.10909;;;99.58105;14.11212;0.3848419;0.553031;1.059837;1.003026;0.08099365;;;;1;NS;R;No;No;;R;122;N;S;True
11;1;22;FALSE;R;6;-1;18;Outset;41;;148.5435;148.5791;1.566833;98.52122;93.10909;;;97.36666;93.51818;-1.154556;0.4090958;-1.154556;0.4090958;0.03564453;;;;1;NS;R;No;No;;R;123;N;S;True
11;1;22;FALSE;R;6;40;18;Center;41;;149.0433;149.1097;0.4998169;98.52122;53.10909;;;98.32878;56.47651;-0.3848572;2.886368;-0.1924362;3.367424;0.06646729;;;;1;NS;R;No;No;;R;124;N;S;True
11;1;22;FALSE;R;6;40;18;Goal;41;;149.5224;149.5761;0.479126;98.52122;13.10909;;;97.21415;14.2793;-1.539406;0.9378786;-1.307068;1.170211;0.05371094;;;;1;NS;R;No;No;;R;125;N;S;True
11;1;22;FALSE;R;6;-1;18;Outset;42;;151.0772;151.1431;1.55481;98.52122;93.10909;;;100.695;92.94091;0.9621201;-0.1681747;2.173813;-0.1681747;0.06591797;;;;1;NE;R;No;No;;R;126;N;E;True
11;1;22;FALSE;R;6;40;18;Center;42;;151.6205;151.6611;0.543335;98.52122;53.10909;;;96.21212;57.34242;-2.309097;4.233334;-2.309097;4.233334;0.04052734;;;;1;NE;R;No;No;;R;127;N;E;True
11;1;22;FALSE;R;6;39.99999;18;Goal;42;;152.1397;152.1982;0.519165;138.5212;53.10909;;;142.2015;55.61061;3.680313;2.501518;3.680313;2.501518;0.05853271;;;;1;NE;R;No;No;;R;128;N;E;True
11;1;22;FALSE;R;6;-1;18;Outset;43;;154.081;154.1663;1.941284;98.52122;13.10909;;;99.74503;13.29707;-0.5772858;-0.2166672;1.223816;0.1879778;0.08526611;;;;1;SN;R;No;No;;R;129;S;N;True
11;1;22;FALSE;R;6;40;18;Center;43;;154.6088;154.6566;0.527832;98.52122;53.10909;;;102.6583;56.09166;3.84848;2.693943;4.137108;2.982574;0.04772949;;;;1;SN;R;No;No;;R;130;S;N;True
11;1;22;FALSE;R;6;40;18;Goal;43;;155.0986;155.1462;0.4897461;98.52122;93.10909;;;99.09849;94.86515;0.5772705;1.756065;0.5772705;1.756065;0.04766846;;;;1;SN;R;No;No;;R;131;S;N;True
11;1;22;FALSE;R;6;-1;18;Outset;44;;156.8238;156.8969;1.72522;98.52122;93.10909;;;100.1568;92.55606;1.154541;-0.5530243;1.635597;-0.5530243;0.07305908;;;;1;NE;R;No;No;;R;132;N;E;True
11;1;22;FALSE;R;6;40;18;Center;44;;157.3167;157.3694;0.4928589;98.52122;53.10909;;;101.6;53.2053;2.501511;-0.1924248;3.078781;0.09621429;0.05273438;;;;1;NE;R;No;No;;R;133;N;E;True
11;1;22;FALSE;R;6;39.99999;18;Goal;44;;157.8492;157.8708;0.5325928;138.5212;53.10909;;;139.7;54.26364;1.178787;1.154549;1.178787;1.154549;0.02154541;;;;1;NE;R;No;No;;R;134;N;E;True
11;1;22;FALSE;R;6;-1;18;Outset;45;;159.5053;159.5762;1.656067;98.52122;93.10909;;;99.91862;92.55606;1.154541;-0.5530243;1.3974;-0.5530243;0.07086182;;;;1;NE;R;No;No;;R;135;N;E;True
11;1;22;FALSE;R;6;40;18;Center;45;;160.0258;160.0909;0.5204468;98.52122;53.10909;;;99.53413;57.72727;0.7696915;4.618183;1.012917;4.618183;0.06518555;;;;1;NE;R;No;No;;R;136;N;E;True
11;1;22;FALSE;R;6;39.99999;18;Goal;45;;160.5671;160.6196;0.5413208;138.5212;53.10909;;;142.0091;54.07121;3.487869;0.9621239;3.487869;0.9621239;0.05249023;;;;1;NE;R;No;No;;R;137;N;E;True
11;1;22;FALSE;R;6;-1;18;Outset;46;;162.2631;162.3483;1.696045;138.5212;53.10909;;;140.8881;48.90937;2.140915;-4.425758;2.366928;-4.199722;0.08520508;;;;1;ES;R;No;No;;R;138;E;S;True
11;1;22;FALSE;R;6;39.99999;18;Center;46;;162.8747;162.905;0.6115723;98.52122;53.10909;;;101.6;56.57273;3.078781;3.463638;3.078781;3.463638;0.03033447;;;;1;ES;R;No;No;;R;139;E;S;True
11;1;22;FALSE;R;6;40;18;Goal;46;;163.357;163.4044;0.4822998;98.52122;13.10909;;;101.6374;12.89242;1.92424;-0.2166672;3.116158;-0.2166672;0.04742432;;;;1;ES;R;No;No;;R;140;E;S;True
11;1;22;FALSE;R;6;-1;18;Outset;47;;165.0804;165.1453;1.723389;138.5212;53.10909;;;136.5514;51.20247;-3.631821;-3.078785;-1.969788;-1.906624;0.06488037;;;;1;ES;R;No;No;;R;141;E;S;True
11;1;22;FALSE;R;6;39.99999;18;Center;47;;165.7303;165.773;0.6499634;98.52122;53.10909;;;100.7341;50.8;1.346962;-3.463634;2.212868;-2.30909;0.04266357;;;;1;ES;R;No;No;;R;142;E;S;True
11;1;22;FALSE;R;6;40;18;Goal;47;;166.2181;166.2681;0.487793;98.52122;13.10909;;;103.2356;13.18106;3.27121;0.3606052;4.714386;0.07196903;0.04998779;;;;1;ES;R;No;No;;R;143;E;S;True
11;1;22;FALSE;R;6;-1;18;Outset;0;;4.727173;4.800903;4.727173;58.52121;53.10909;;;60.42122;48.10606;1.900005;-5.003029;1.900005;-5.003029;0.07373047;;;;1;WE;R;No;No;;R;0;W;E;False
11;1;22;FALSE;R;6;40.00001;18;Center;0;;5.223572;5.27655;0.4963989;98.52122;53.10909;;;102.7819;52.75158;4.040909;-0.5772743;4.260674;-0.3575134;0.05297852;;;;1;WE;R;No;No;;R;1;W;E;False
11;1;22;FALSE;R;6;39.99999;18;Goal;0;;5.685913;5.745117;0.4623413;138.5212;53.10909;;;138.9303;55.70681;0.2166595;2.116669;0.4090881;2.597725;0.0592041;;;;1;WE;R;No;No;;R;2;W;E;False
11;1;22;FALSE;R;6;-1;18;Outset;1;;7.469299;7.541382;1.783386;138.5212;53.10909;;;136.9436;56.25288;-2.284851;2.693943;-1.577576;3.143787;0.07208252;;;;1;EN;R;No;No;;R;3;E;N;False
11;1;22;FALSE;R;6;39.99999;18;Center;1;;7.986572;8.024963;0.5172729;98.52122;53.10909;;;96.01969;49.06818;-2.501526;-4.040909;-2.501526;-4.040909;0.03839111;;;;1;EN;R;No;No;;R;4;E;N;False
11;1;22;FALSE;R;6;40;18;Goal;1;;8.472717;8.521362;0.486145;98.52122;93.10909;;;99.09849;93.42197;0;0.6015244;0.5772705;0.3128815;0.04864502;;;;1;EN;R;No;No;;R;5;E;N;False
11;1;22;FALSE;R;6;-1;18;Outset;2;;10.3205;10.38025;1.847778;98.52122;13.10909;;;96.98181;12.89242;-1.539406;-0.2166672;-1.539406;-0.2166672;0.05975342;;;;1;SN;R;No;No;;R;6;S;N;False
11;1;22;FALSE;R;6;40;18;Center;2;;10.79938;10.85266;0.4788818;98.52122;53.10909;;;99.00227;49.06818;0.192421;-4.040909;0.4810562;-4.040909;0.05328369;;;;1;SN;R;No;No;;R;7;S;N;False
11;1;22;FALSE;R;6;40;18;Goal;2;;11.26703;11.30511;0.4676514;98.52122;93.10909;;;100.5501;92.36364;1.539391;-0.7454453;2.02887;-0.7454453;0.03808594;;;;1;SN;R;No;No;;R;8;S;N;False
11;1;22;FALSE;R;6;-1;18;Outset;3;;13.08112;13.16772;1.814087;58.52121;53.10909;;;59.94015;56.57273;1.130302;3.463638;1.418941;3.463638;0.08660889;;;;1;WW;R;No;No;;R;9;W;W;False
11;1;22;FALSE;R;6;40.00001;18;Center;3;;13.50928;13.54041;0.4281616;98.52122;53.10909;;;100.8303;54.45606;2.309082;1.346973;2.309082;1.346973;0.03112793;;;;1;WW;R;No;No;;R;10;W;W;False
11;1;22;FALSE;R;6;40.00001;18;Goal;3;;14.28149;14.33148;0.7722168;58.52121;53.10909;;;57.34242;55.61061;-1.756058;2.501518;-1.178787;2.501518;0.04998779;;;;1;WW;R;No;No;;R;11;W;W;False
11;1;22;FALSE;R;6;-1;18;Miss;4;;16.11658;16.1825;1.835083;98.52122;93.10909;;;95.82727;102.7545;-2.693947;9.645454;-2.693947;9.645454;0.06591797;;;;1;NS;R;No;Miss;;R;12;N;S;False
11;1;22;FALSE;R;6;-1;18;Outset;4;;17.10065;17.1723;0.9840698;98.52122;93.10909;;;99.52996;92.94091;0.7696915;-0.1681747;1.008743;-0.1681747;0.07165527;;;;1;NS;R;No;Miss;;R;13;N;S;False
11;1;22;FALSE;R;6;40;18;Center;4;;17.76831;17.82501;0.6676636;98.52122;53.10909;;;99.36118;53.14422;0.192421;-0.1924248;0.8399582;0.03513336;0.05670166;;;;1;NS;R;No;Miss;;R;14;N;S;False
11;1;22;FALSE;R;6;40;18;Goal;4;;18.32031;18.36987;0.552002;98.52122;13.10909;;;99.16297;13.27727;0.3848419;0.1681814;0.6417542;0.1681814;0.04956055;;;;1;NS;R;No;Miss;;R;15;N;S;False
11;1;22;FALSE;R;6;-1;18;Outset;5;;20.12616;20.19739;1.805847;58.52121;53.10909;;;60.42122;52.62803;1.707573;-0.9621201;1.900005;-0.4810562;0.07122803;;;;1;WW;R;No;No;;R;16;W;W;False
11;1;22;FALSE;R;6;40.00001;18;Center;5;;20.64856;20.68933;0.5223999;98.52122;53.10909;;;102.3697;55.99546;3.84848;2.886368;3.84848;2.886368;0.04077148;;;;1;WW;R;No;No;;R;17;W;W;False
11;1;22;FALSE;R;6;40.00001;18;Goal;5;;21.27551;21.35297;0.6269531;58.52121;53.10909;;;57.63106;55.32197;-1.371212;2.309093;-0.8901482;2.212879;0.07745361;;;;1;WW;R;No;No;;R;18;W;W;False
11;1;22;FALSE;R;6;-1;18;Outset;6;;23.00513;23.06689;1.729614;138.5212;53.10909;;;138.5455;54.16711;-0.1681824;0.7696953;0.02424622;1.058018;0.06176758;;;;1;EE;R;No;No;;R;19;E;E;False
11;1;22;FALSE;R;6;39.99999;18;Center;6;;23.55786;23.63171;0.5527344;98.52122;53.10909;;;98.52122;51.18485;0;-1.92424;0;-1.92424;0.07385254;;;;1;EE;R;No;No;;R;20;E;E;False
11;1;22;FALSE;R;6;39.99999;18;Goal;6;;24.20935;24.28345;0.6514893;138.5212;53.10909;;;140.0848;51.08832;1.371216;-2.501514;1.563629;-2.020771;0.07409668;;;;1;EE;R;No;No;;R;21;E;E;False
11;1;22;FALSE;R;6;-1;18;Outset;7;;25.96851;26.03503;1.759155;98.52122;93.10909;;;97.75151;91.78636;-0.7697067;-1.322723;-0.7697067;-1.322723;0.06652832;;;;1;NS;R;No;No;;R;22;N;S;False
11;1;22;FALSE;R;6;40;18;Center;7;;26.52295;26.57898;0.5544434;98.52122;53.10909;;;99.88519;52.91666;0.7696915;-0.1924248;1.363968;-0.1924248;0.05603027;;;;1;NS;R;No;No;;R;23;N;S;False
11;1;22;FALSE;R;6;40;18;Goal;7;;27.07867;27.13;0.5557251;98.52122;13.10909;;;100.7491;13.08485;1.539391;-0.02424335;2.227844;-0.02424335;0.05133057;;;;1;NS;R;No;No;;R;24;N;S;False
11;1;22;FALSE;R;6;-1;18;Outset;8;;28.94122;29.03436;1.862549;58.52121;53.10909;;;61.99037;50.06007;3.05455;-3.463634;3.469162;-3.049019;0.09313965;;;;1;WE;R;No;No;;R;25;W;E;False
11;1;22;FALSE;R;6;40.00001;18;Center;8;;29.52771;29.60571;0.5864868;98.52122;53.10909;;;100.253;52.43561;0.9621201;-1.154545;1.731812;-0.673481;0.07800293;;;;1;WE;R;No;No;;R;26;W;E;False
11;1;22;FALSE;R;6;39.99999;18;Goal;8;;30.1261;30.15326;0.5983887;138.5212;53.10909;;;138.5455;52.53181;0.02424622;-0.5772743;0.02424622;-0.5772743;0.02716064;;;;1;WE;R;No;No;;R;27;W;E;False
11;1;22;FALSE;R;6;-1;18;Outset;9;;31.74426;31.836;1.618164;58.52121;53.10909;;;59.89489;57.15;1.130302;4.040909;1.37368;4.040909;0.09173584;;;;1;WW;R;No;No;;R;28;W;W;False
11;1;22;FALSE;R;6;40.00001;18;Center;9;;32.29938;32.33398;0.5551147;98.52122;53.10909;;;98.13636;57.15;-0.3848572;4.040909;-0.3848572;4.040909;0.03460693;;;;1;WW;R;No;No;;R;29;W;W;False
11;1;22;FALSE;R;6;40.00001;18;Goal;9;;32.82507;32.86499;0.5256958;58.52121;53.10909;;;57.9197;55.99546;-0.6015129;2.886368;-0.6015129;2.886368;0.03991699;;;;1;WW;R;No;No;;R;30;W;W;False
11;1;22;FALSE;R;6;-1;18;Outset;10;;34.51984;34.60297;1.694763;98.52122;93.10909;;;100.253;92.17121;0.9621201;-0.9378738;1.731812;-0.9378738;0.08312988;;;;1;NS;R;No;No;;R;31;N;S;False
11;1;22;FALSE;R;6;40;18;Center;10;;35.02625;35.07202;0.5064087;98.52122;53.10909;;;100.4455;50.8;1.346962;-2.30909;1.92424;-2.30909;0.04577637;;;;1;NS;R;No;No;;R;32;N;S;False
11;1;22;FALSE;R;6;40;18;Goal;10;;35.56628;35.60767;0.5400391;98.52122;13.10909;;;97.75151;12.7;-0.7697067;-0.409091;-0.7697067;-0.409091;0.04138184;;;;1;NS;R;No;No;;R;33;N;S;False
11;1;22;FALSE;R;6;-1;18;Outset;11;;37.4176;37.4906;1.851318;98.52122;13.10909;;;97.27045;13.56591;-1.731827;0.1681814;-1.250763;0.4568186;0.07299805;;;;1;SW;R;No;No;;R;34;S;W;False
11;1;22;FALSE;R;6;40;18;Center;11;;37.91479;37.96478;0.4971924;98.52122;53.10909;;;99.61727;53.17606;0.5772705;-0.1924248;1.096054;0.06697083;0.04998779;;;;1;SW;R;No;No;;R;35;S;W;False
11;1;22;FALSE;R;6;40.00001;18;Goal;11;;38.36176;38.43536;0.4469604;58.52121;53.10909;;;61.19157;55.80369;2.477276;2.501518;2.670361;2.694603;0.0736084;;;;1;SW;R;No;No;;R;36;S;W;False
11;1;22;FALSE;R;6;-1;18;Outset;12;;40.14154;40.19293;1.779785;98.52122;13.10909;;;99.81821;13.92577;0.7696915;0.553031;1.296989;0.8166809;0.0513916;;;;1;SE;R;No;No;;R;37;S;E;False
11;1;22;FALSE;R;6;40;18;Center;12;;40.6543;40.69232;0.5127563;98.52122;53.10909;;;100.4455;53.68636;1.92424;0.5772705;1.92424;0.5772705;0.0380249;;;;1;SE;R;No;No;;R;38;S;E;False
11;1;22;FALSE;R;6;39.99999;18;Goal;12;;41.02283;41.06464;0.3685303;138.5212;53.10909;;;141.1432;56.95758;2.333328;3.848488;2.621964;3.848488;0.04180908;;;;1;SE;R;No;No;;R;39;S;E;False
11;1;22;FALSE;R;6;-1;18;Outset;13;;42.76642;42.80756;1.743591;98.52122;13.10909;;;97.75151;13.4697;-0.7697067;0.3606052;-0.7697067;0.3606052;0.0411377;;;;1;SE;R;No;No;;R;40;S;E;False
11;1;22;FALSE;R;6;40;18;Center;13;;43.32117;43.39307;0.5547485;98.52122;53.10909;;;101.8835;56.95551;1.539391;2.886368;3.362244;3.846416;0.07189941;;;;1;SE;R;No;No;;R;41;S;E;False
11;1;22;FALSE;R;6;39.99999;18;Goal;13;;43.78772;43.8432;0.4665527;138.5212;53.10909;;;138.9803;57.53485;0.2166595;4.425758;0.459137;4.425758;0.05548096;;;;1;SE;R;No;No;;R;42;S;E;False
11;1;22;FALSE;R;6;-1;18;Outset;14;;45.52454;45.57416;1.736816;58.52121;53.10909;;;59.45909;53.975;0.3606071;0.5772705;0.9378777;0.8659096;0.04962158;;;;1;WN;R;No;No;;R;43;W;N;False
11;1;22;FALSE;R;6;40.00001;18;Center;14;;45.91974;45.9566;0.3952026;98.52122;53.10909;;;99.09849;53.975;0.5772705;0.5772705;0.5772705;0.8659096;0.03686523;;;;1;WN;R;No;No;;R;44;W;N;False
11;1;22;FALSE;R;6;40;18;Goal;14;;46.31451;46.34167;0.3947754;98.52122;93.10909;;;98.52122;93.51818;0;0.4090958;0;0.4090958;0.02716064;;;;1;WN;R;No;No;;R;45;W;N;False
11;1;22;FALSE;R;6;-1;18;Outset;15;;48.08258;48.13904;1.768066;98.52122;13.10909;;;101.6;11.83409;2.501511;-1.563636;3.078781;-1.275;0.05645752;;;;1;SW;R;No;No;;R;46;S;W;False
11;1;22;FALSE;R;6;40;18;Center;15;;48.53284;48.58551;0.4502563;98.52122;53.10909;;;97.36666;55.03333;-1.154556;1.924244;-1.154556;1.924244;0.05267334;;;;1;SW;R;No;No;;R;47;S;W;False
11;1;22;FALSE;R;6;40.00001;18;Goal;15;;48.91418;48.99487;0.3813477;58.52121;53.10909;;;60.22878;54.26364;1.707573;1.154549;1.707573;1.154549;0.08068848;;;;1;SW;R;No;No;;R;48;S;W;False
11;1;22;FALSE;R;6;-1;18;Outset;16;;50.70319;50.78326;1.789001;138.5212;53.10909;;;138.4948;56.86644;0.2166595;3.271214;-0.02639771;3.757351;0.08007813;;;;1;ES;R;No;No;;R;49;E;S;False
11;1;22;FALSE;R;6;39.99999;18;Center;16;;51.10303;51.15125;0.3998413;98.52122;53.10909;;;100.0958;54.07121;1.346962;0.9621239;1.574623;0.9621239;0.04821777;;;;1;ES;R;No;No;;R;50;E;S;False
11;1;22;FALSE;R;6;40;18;Goal;16;;51.37726;51.42865;0.274231;98.52122;13.10909;;;99.48334;12.98864;0.3848419;0.1681814;0.9621201;-0.1204548;0.0513916;;;;1;ES;R;No;No;;R;51;E;S;False
11;1;22;FALSE;R;6;-1;18;Outset;17;;53.16956;53.20929;1.792297;138.5212;53.10909;;;133.5424;55.84063;-4.978775;2.501518;-4.978775;2.731541;0.03973389;;;;1;EW;R;No;No;;R;52;E;W;False
11;1;22;FALSE;R;6;39.99999;18;Center;17;;53.55237;53.60168;0.3828125;98.52122;53.10909;;;97.94393;55.30839;-0.5772858;1.924244;-0.5772858;2.199303;0.04931641;;;;1;EW;R;No;No;;R;53;E;W;False
11;1;22;FALSE;R;6;40.00001;18;Goal;17;;53.86017;53.92572;0.3078003;58.52121;53.10909;;;58.49697;54.90524;-0.2166672;1.346973;-0.0242424;1.796154;0.06555176;;;;1;EW;R;No;No;;R;54;E;W;False
11;1;22;FALSE;R;6;-1;18;Outset;18;;55.60657;55.65546;1.746399;98.52122;93.10909;;;98.01943;92.28814;-0.7697067;-0.5530243;-0.5017853;-0.8209457;0.04888916;;;;1;NN;R;No;No;;R;55;N;N;False
11;1;22;FALSE;R;6;40;18;Center;18;;55.90082;55.93683;0.2942505;98.52122;53.10909;;;100.8641;56.17096;1.92424;3.271214;2.342918;3.061871;0.03601074;;;;1;NN;R;No;No;;R;56;N;N;False
11;1;22;FALSE;R;6;40;18;Goal;18;;57.25879;57.29633;1.357971;98.52122;93.10909;;;97.55909;93.32576;-0.9621277;0.2166748;-0.9621277;0.2166748;0.03753662;;;;1;NN;R;No;No;;R;57;N;N;False
11;1;22;FALSE;R;6;-1;18;Outset;19;;59.03821;59.08813;1.779419;138.5212;53.10909;;;138.31;53.18379;-0.7454529;-0.1924248;-0.2112122;0.0746994;0.04992676;;;;1;EE;R;No;No;;R;58;E;E;False
11;1;22;FALSE;R;6;39.99999;18;Center;19;;59.50403;59.52777;0.4658203;98.52122;53.10909;;;100.8303;51.56969;2.309082;-1.539394;2.309082;-1.539394;0.02374268;;;;1;EE;R;No;No;;R;59;E;E;False
11;1;22;FALSE;R;6;39.99999;18;Goal;19;;59.96484;60.01459;0.4608154;138.5212;53.10909;;;142.0091;49.45303;3.487869;-3.656059;3.487869;-3.656059;0.04974365;;;;1;EE;R;No;No;;R;60;E;E;False
11;1;22;FALSE;R;6;-1;18;Outset;20;;61.81329;61.84631;1.84845;138.5212;53.10909;;;140.4697;49.83788;1.948486;-3.27121;1.948486;-3.27121;0.03302002;;;;1;EW;R;No;No;;R;61;E;W;False
11;1;22;FALSE;R;6;39.99999;18;Center;20;;62.24487;62.2912;0.4315796;98.52122;53.10909;;;99.86818;54.27468;1.346962;0.9621239;1.346962;1.165596;0.04632568;;;;1;EW;R;No;No;;R;62;E;W;False
11;1;22;FALSE;R;6;40.00001;18;Goal;20;;62.62793;62.6618;0.3830566;58.52121;53.10909;;;58.49697;55.22576;-0.0242424;2.116669;-0.0242424;2.116669;0.03387451;;;;1;EW;R;No;No;;R;63;E;W;False
11;1;22;FALSE;R;6;-1;18;Outset;21;;64.38409;64.43677;1.756165;98.52122;13.10909;;;100.3492;12.7;1.539391;-0.409091;1.828018;-0.409091;0.05267334;;;;1;SN;R;No;No;;R;64;S;N;False
11;1;22;FALSE;R;6;40;18;Center;21;;64.77515;64.80408;0.3910522;98.52122;53.10909;;;99.29091;51.37727;0.7696915;-1.731819;0.7696915;-1.731819;0.02893066;;;;1;SN;R;No;No;;R;65;S;N;False
11;1;22;FALSE;R;6;40;18;Goal;21;;65.0849;65.10645;0.3097534;98.52122;93.10909;;;99.29091;91.01666;0.7696915;-2.092422;0.7696915;-2.092422;0.02154541;;;;1;SN;R;No;No;;R;66;S;N;False
11;1;22;FALSE;R;6;-1;18;Outset;22;;66.76044;66.79828;1.675537;98.52122;93.10909;;;96.0733;93.32576;-2.693947;0.2166748;-2.447914;0.2166748;0.0378418;;;;1;NN;R;No;No;;R;67;N;N;False
11;1;22;FALSE;R;6;40;18;Center;22;;67.17798;67.22357;0.4175415;98.52122;53.10909;;;100.0606;52.05076;0.9621201;-1.34697;1.539391;-1.058331;0.04559326;;;;1;NN;R;No;No;;R;68;N;N;False
11;1;22;FALSE;R;6;40;18;Goal;22;;67.53687;67.57361;0.3588867;98.52122;93.10909;;;99.57954;92.94091;0.7696915;-0.1681747;1.058327;-0.1681747;0.03674316;;;;1;NN;R;No;No;;R;69;N;N;False
